FILENAME,ID,SEQUENCE,CAMERA,FRAME,XTL,YTL,XBR,YBR,CENTER_X,CENTER_Y
23_S03_c010_267.jpg,23,S03,c010,267,894.35583,205.57085,1040.27697,317.264194,967.0,261.0
23_S03_c010_268.jpg,23,S03,c010,268,893.3096,200.2546,1036.07742,310.64335,964.0,255.0
23_S03_c010_269.jpg,23,S03,c010,269,891.63336,195.9736,1033.87085,306.179624,962.0,251.0
23_S03_c010_270.jpg,23,S03,c010,270,891.1738,194.4207,1031.6750200000001,300.45596,961.0,247.0
23_S03_c010_271.jpg,23,S03,c010,271,891.69934,191.61072,1028.19629,296.718325,959.0,244.0
23_S03_c010_272.jpg,23,S03,c010,272,890.8015,186.62718,1026.0290400000001,291.87945,958.0,239.0
23_S03_c010_273.jpg,23,S03,c010,273,890.31995,182.9643,1022.97498,286.39695,956.0,234.0
23_S03_c010_274.jpg,23,S03,c010,274,888.5765,178.7343,1021.78219,281.38892,955.0,230.0
23_S03_c010_275.jpg,23,S03,c010,275,888.3386,176.74025,1018.4594500000001,277.28488,953.0,227.0
23_S03_c010_276.jpg,23,S03,c010,276,887.6512,174.93056,1014.62477,274.62442,951.0,224.0
23_S03_c010_277.jpg,23,S03,c010,277,887.7412,173.84572,1013.75548,271.96274,950.0,222.0
23_S03_c010_278.jpg,23,S03,c010,278,888.3965,172.08829,1011.121415,267.59116,949.0,219.0
23_S03_c010_279.jpg,23,S03,c010,279,887.6808,169.46051,1010.987746,262.57553,949.0,216.0
23_S03_c010_280.jpg,23,S03,c010,280,887.3316,165.94711,1008.75665,258.88696000000004,948.0,212.0
23_S03_c010_281.jpg,23,S03,c010,281,886.69574,160.2239,1007.6322,256.69982,947.0,208.0
23_S03_c010_282.jpg,23,S03,c010,282,884.7196,157.91264,1005.89166,253.06924,945.0,205.0
23_S03_c010_283.jpg,23,S03,c010,283,882.9015,156.15143,1003.92903,250.70865,943.0,203.0
23_S03_c010_284.jpg,23,S03,c010,284,882.34064,154.31415,1001.99793,246.883104,942.0,200.0
23_S03_c010_285.jpg,23,S03,c010,285,881.70624,151.46864,1000.904665,242.07768,941.0,196.0
23_S03_c010_286.jpg,23,S03,c010,286,880.82733,149.24155,997.83087,238.42021499999998,939.0,193.0
23_S03_c010_287.jpg,23,S03,c010,287,879.9769,147.94609,994.85794,235.20093,937.0,191.0
23_S03_c010_288.jpg,23,S03,c010,288,877.82367,145.80025,991.9465299999999,231.38173,934.0,188.0
23_S03_c010_289.jpg,23,S03,c010,289,876.70593,144.04478,990.07312,229.28414500000002,933.0,186.0
23_S03_c010_290.jpg,23,S03,c010,290,877.0788,141.62436,988.98151,227.047685,933.0,184.0
23_S03_c010_291.jpg,23,S03,c010,291,876.0972,137.7294,987.24161,224.199386,931.0,180.0
23_S03_c010_292.jpg,23,S03,c010,292,874.21405,137.66992,984.833435,220.77871499999998,929.0,179.0
23_S03_c010_293.jpg,23,S03,c010,293,875.85126,136.101,981.98377,218.14240999999998,928.0,177.0
23_S03_c010_294.jpg,23,S03,c010,294,873.5977,133.60678,979.918684,215.70203999999998,926.0,174.0
23_S03_c010_295.jpg,23,S03,c010,295,872.94385,131.59526,978.14057,212.590484,925.0,172.0
23_S03_c010_296.jpg,23,S03,c010,296,872.1068,128.55196,976.535694,209.647785,924.0,169.0
23_S03_c010_297.jpg,23,S03,c010,297,871.4388,126.61071,974.61214,206.74829,923.0,166.0
23_S03_c010_298.jpg,23,S03,c010,298,871.13477,125.37059,972.68244,204.54205000000002,921.0,164.0
23_S03_c010_299.jpg,23,S03,c010,299,868.7757,123.59369,971.1360500000001,202.86807,919.0,163.0
23_S03_c010_300.jpg,23,S03,c010,300,867.2912,122.827866,968.84821,199.827426,918.0,161.0
23_S03_c010_301.jpg,23,S03,c010,301,868.9118,120.734116,966.84735,197.163556,917.0,158.0
23_S03_c010_302.jpg,23,S03,c010,302,868.03534,118.973236,965.30481,194.56831599999998,916.0,156.0
23_S03_c010_303.jpg,23,S03,c010,303,866.94714,116.342865,962.9777799999999,192.14856,914.0,154.0
23_S03_c010_304.jpg,23,S03,c010,304,866.3614,115.77556,961.889354,189.66129999999998,914.0,152.0
23_S03_c010_305.jpg,23,S03,c010,305,864.8551,114.005936,960.615476,187.317136,912.0,150.0
23_S03_c010_306.jpg,23,S03,c010,306,864.3113,112.03504,958.8795399999999,183.481505,911.0,147.0
23_S03_c010_307.jpg,23,S03,c010,307,862.7414,109.73773,956.377264,181.27967999999998,909.0,145.0
23_S03_c010_308.jpg,23,S03,c010,308,861.23126,107.38268,954.18579,179.310834,907.0,143.0
23_S03_c010_309.jpg,23,S03,c010,309,860.3878,105.709,952.769514,177.00486999999998,906.0,141.0
23_S03_c010_310.jpg,23,S03,c010,310,860.03564,105.31373,951.1368399999999,174.99164000000002,905.0,140.0
23_S03_c010_311.jpg,23,S03,c010,311,858.8997,104.21585,950.06785,172.41153,904.0,138.0
23_S03_c010_312.jpg,23,S03,c010,312,857.28345,102.20168,948.71851,170.96469,903.0,136.0
23_S03_c010_313.jpg,23,S03,c010,313,856.5467,100.47024,946.397835,169.12492600000002,901.0,134.0
23_S03_c010_314.jpg,23,S03,c010,314,856.2949,99.08839,945.39573,167.62526,900.0,133.0
23_S03_c010_315.jpg,23,S03,c010,315,855.7495,97.67442,944.04857,165.97183,899.0,131.0
23_S03_c010_316.jpg,23,S03,c010,316,855.0035,96.32527,941.612936,164.44835,898.0,130.0
23_S03_c010_317.jpg,23,S03,c010,317,855.568,95.09505,940.20899,162.414386,897.0,128.0
23_S03_c010_318.jpg,23,S03,c010,318,853.72577,93.73163,939.41223,160.60501,896.0,127.0
23_S03_c010_319.jpg,23,S03,c010,319,853.32166,92.457825,939.11835,158.657349,896.0,125.0
23_S03_c010_320.jpg,23,S03,c010,320,851.84875,91.06873,938.616206,157.51712,895.0,124.0
23_S03_c010_321.jpg,23,S03,c010,321,850.44946,90.253845,941.132016,156.092529,895.0,123.0
23_S03_c010_322.jpg,23,S03,c010,322,849.85474,88.92229,940.93903,154.78487,895.0,121.0
23_S03_c010_323.jpg,23,S03,c010,323,849.71246,88.836945,939.06878,153.585145,894.0,121.0
23_S03_c010_324.jpg,23,S03,c010,324,846.6695,88.15578,937.75397,152.66863999999998,892.0,120.0
23_S03_c010_325.jpg,23,S03,c010,325,845.47406,86.86622,935.60101,151.20202999999998,890.0,119.0
23_S03_c010_326.jpg,23,S03,c010,326,844.2639,86.85464,935.4688560000001,150.227878,889.0,118.0
23_S03_c010_327.jpg,23,S03,c010,327,845.88153,86.512665,933.60931,149.505448,889.0,118.0
23_S03_c010_328.jpg,23,S03,c010,328,845.7051,86.755844,931.33846,148.81839,888.0,117.0
23_S03_c010_329.jpg,23,S03,c010,329,844.3515,86.86766,929.39148,148.121597,886.0,117.0
23_S03_c010_330.jpg,23,S03,c010,330,840.5816,86.38442,928.471004,147.033567,884.0,116.0
23_S03_c010_331.jpg,23,S03,c010,331,840.42004,86.16821,926.83282,146.283185,883.0,116.0
23_S03_c010_332.jpg,23,S03,c010,332,840.5914,86.11353,926.85861,145.688763,883.0,115.0
23_S03_c010_333.jpg,23,S03,c010,333,839.5736,86.22085,925.4329140000001,145.464846,882.0,115.0
23_S03_c010_334.jpg,23,S03,c010,334,839.0703,86.79374,921.51824,145.222535,880.0,116.0
23_S03_c010_335.jpg,23,S03,c010,335,838.06854,86.57837,916.39569,143.888017,877.0,115.0
23_S03_c010_336.jpg,23,S03,c010,336,834.2383,85.38723,914.50319,143.26753200000002,874.0,114.0
23_S03_c010_337.jpg,23,S03,c010,337,833.57404,85.688225,913.66999,143.585755,873.0,114.0
23_S03_c010_338.jpg,23,S03,c010,338,832.4894,85.71347,912.8116050000001,143.45265,872.0,114.0
23_S03_c010_339.jpg,23,S03,c010,339,828.6973,86.96707,908.2385,142.41267200000001,868.0,114.0
23_S03_c010_340.jpg,23,S03,c010,340,826.9758,87.70358,900.92435,142.325208,863.0,115.0
23_S03_c010_341.jpg,23,S03,c010,341,822.8299,89.42611,895.51758,141.762498,859.0,115.0
23_S03_c010_342.jpg,23,S03,c010,342,820.72205,91.95263,892.38001,140.75882000000001,856.0,116.0
23_S03_c010_343.jpg,23,S03,c010,343,806.1522,97.41024,888.07377,141.494705,847.0,119.0
42_S03_c010_343.jpg,42,S03,c010,343,656.1648,113.49785,695.320318,143.300447,675.0,128.0
23_S03_c010_344.jpg,23,S03,c010,344,801.73175,97.06937,886.79138,141.908573,844.0,119.0
42_S03_c010_344.jpg,42,S03,c010,344,655.8141,113.666695,696.683973,143.598923,676.0,128.0
23_S03_c010_345.jpg,23,S03,c010,345,795.7944,100.10274,886.65365,142.099963,841.0,121.0
42_S03_c010_345.jpg,42,S03,c010,345,656.0288,111.69367,698.078116,143.272657,677.0,127.0
23_S03_c010_346.jpg,23,S03,c010,346,790.1538,98.873146,885.86004,141.986206,838.0,120.0
42_S03_c010_346.jpg,42,S03,c010,346,655.9091,111.13928,700.53996,142.85542,678.0,126.0
23_S03_c010_347.jpg,23,S03,c010,347,787.62476,101.05982,884.5733700000001,142.06947,836.0,121.0
42_S03_c010_347.jpg,42,S03,c010,347,656.0141,110.984856,702.5011,143.000596,679.0,126.0
23_S03_c010_348.jpg,23,S03,c010,348,779.04913,102.83661,883.280575,142.646608,831.0,122.0
42_S03_c010_348.jpg,42,S03,c010,348,655.79443,110.82028,704.975033,143.514448,680.0,127.0
23_S03_c010_349.jpg,23,S03,c010,349,772.6661,104.28778,880.17263,142.946273,826.0,123.0
42_S03_c010_349.jpg,42,S03,c010,349,656.1492,111.6561,707.805206,143.32243599999998,681.0,127.0
23_S03_c010_350.jpg,23,S03,c010,350,769.74805,103.49875,877.918704,143.277498,823.0,123.0
42_S03_c010_350.jpg,42,S03,c010,350,656.8507,111.578835,710.6700969999999,142.955795,683.0,127.0
23_S03_c010_351.jpg,23,S03,c010,351,761.8972,103.92845,876.30473,143.961928,819.0,123.0
42_S03_c010_351.jpg,42,S03,c010,351,657.84467,111.137314,714.1570479999999,142.957321,686.0,127.0
23_S03_c010_352.jpg,23,S03,c010,352,793.9807,102.31993,876.24547,143.01637,835.0,122.0
42_S03_c010_352.jpg,42,S03,c010,352,658.61786,110.16185,714.21741,142.851715,686.0,126.0
23_S03_c010_353.jpg,23,S03,c010,353,808.31683,100.009766,878.76031,142.002961,843.0,121.0
42_S03_c010_353.jpg,42,S03,c010,353,659.2708,108.945045,714.887743,142.50959699999999,687.0,125.0
23_S03_c010_354.jpg,23,S03,c010,354,809.0479,101.89349,876.79546,141.568966,842.0,121.0
42_S03_c010_354.jpg,42,S03,c010,354,659.9382,108.09588,715.176542,142.43881399999998,687.0,125.0
23_S03_c010_355.jpg,23,S03,c010,355,808.28467,100.60309,874.30542,141.392046,841.0,120.0
42_S03_c010_355.jpg,42,S03,c010,355,661.3874,107.11159,716.4391579999999,142.76662,688.0,124.0
23_S03_c010_356.jpg,23,S03,c010,356,807.45245,101.343254,874.48333,141.533904,840.0,121.0
42_S03_c010_356.jpg,42,S03,c010,356,663.65436,106.56775,716.91962,143.015946,690.0,124.0
23_S03_c010_357.jpg,23,S03,c010,357,806.1107,101.9681,873.1732599999999,141.75137,839.0,121.0
42_S03_c010_357.jpg,42,S03,c010,357,665.55884,106.02965,717.299074,143.048723,691.0,124.0
23_S03_c010_358.jpg,23,S03,c010,358,802.5896,103.79372,870.71936,142.344715,836.0,123.0
42_S03_c010_358.jpg,42,S03,c010,358,666.3081,105.567345,720.227717,143.076125,693.0,124.0
23_S03_c010_359.jpg,23,S03,c010,359,798.24915,103.59174,867.68958,142.38426,832.0,122.0
42_S03_c010_359.jpg,42,S03,c010,359,667.5399,105.848114,724.23558,142.413116,695.0,124.0
23_S03_c010_360.jpg,23,S03,c010,360,798.3811,103.01375,865.06616,142.47478,831.0,122.0
42_S03_c010_360.jpg,42,S03,c010,360,668.1952,105.66052,723.77424,142.70471,695.0,124.0
23_S03_c010_361.jpg,23,S03,c010,361,799.99176,103.13318,860.660095,142.55775599999998,830.0,122.0
42_S03_c010_361.jpg,42,S03,c010,361,668.28046,104.79015,724.375553,142.852047,696.0,123.0
23_S03_c010_362.jpg,23,S03,c010,362,799.1395,103.20461,858.984776,142.55696,829.0,122.0
42_S03_c010_362.jpg,42,S03,c010,362,669.24817,104.93033,722.5478529999999,142.62858699999998,695.0,123.0
23_S03_c010_363.jpg,23,S03,c010,363,797.5928,101.71492,857.45956,142.533997,827.0,122.0
42_S03_c010_363.jpg,42,S03,c010,363,669.3385,104.601814,723.498534,142.450241,696.0,123.0
23_S03_c010_364.jpg,23,S03,c010,364,795.17737,101.24577,856.825563,142.58008999999998,826.0,121.0
42_S03_c010_364.jpg,42,S03,c010,364,669.57263,104.07829,726.9306,142.397458,698.0,123.0
23_S03_c010_365.jpg,23,S03,c010,365,793.86725,101.825905,855.853334,142.292069,824.0,122.0
42_S03_c010_365.jpg,42,S03,c010,365,670.18427,104.1509,727.77747,142.727003,698.0,123.0
23_S03_c010_366.jpg,23,S03,c010,366,794.16235,101.48035,854.9544639999999,142.346256,824.0,121.0
42_S03_c010_366.jpg,42,S03,c010,366,671.1528,103.58556,747.18295,143.120342,709.0,123.0
23_S03_c010_367.jpg,23,S03,c010,367,793.90985,103.104256,853.746337,142.18141200000002,823.0,122.0
42_S03_c010_367.jpg,42,S03,c010,367,672.9042,104.2979,757.81594,143.535907,715.0,123.0
23_S03_c010_368.jpg,23,S03,c010,368,792.67267,103.591286,852.5680560000001,142.044296,822.0,122.0
42_S03_c010_368.jpg,42,S03,c010,368,672.3979,102.76278,752.7814450000001,143.567338,712.0,123.0
23_S03_c010_369.jpg,23,S03,c010,369,792.7625,102.350075,850.9358400000001,142.16594,821.0,122.0
42_S03_c010_369.jpg,42,S03,c010,369,672.9942,102.86428,748.24695,143.46611,710.0,123.0
23_S03_c010_370.jpg,23,S03,c010,370,792.30273,103.11535,850.793453,142.469255,821.0,122.0
42_S03_c010_370.jpg,42,S03,c010,370,673.0406,101.27538,744.5251000000001,143.31278700000001,708.0,122.0
23_S03_c010_371.jpg,23,S03,c010,371,792.0177,102.80033,850.31891,142.46705500000002,821.0,122.0
42_S03_c010_371.jpg,42,S03,c010,371,674.05536,100.6241,740.257936,143.46838400000001,707.0,122.0
23_S03_c010_372.jpg,23,S03,c010,372,790.9654,103.76479,848.864326,142.57360500000001,819.0,123.0
42_S03_c010_372.jpg,42,S03,c010,372,674.01556,100.429985,737.708553,142.938125,705.0,121.0
23_S03_c010_373.jpg,23,S03,c010,373,789.69904,103.34132,847.9075359999999,142.54753499999998,818.0,122.0
42_S03_c010_373.jpg,42,S03,c010,373,672.78796,99.75468,735.4223,142.820575,704.0,121.0
23_S03_c010_374.jpg,23,S03,c010,374,789.0265,104.0578,847.7060650000001,142.386993,818.0,123.0
42_S03_c010_374.jpg,42,S03,c010,374,671.43524,99.409355,736.33954,142.442642,703.0,120.0
23_S03_c010_375.jpg,23,S03,c010,375,788.03107,104.30216,847.625247,142.71797,817.0,123.0
42_S03_c010_375.jpg,42,S03,c010,375,670.6126,99.49855,737.1841300000001,142.303924,703.0,120.0
23_S03_c010_376.jpg,23,S03,c010,376,787.23773,104.73418,847.224913,142.751712,817.0,123.0
42_S03_c010_376.jpg,42,S03,c010,376,669.6261,98.1149,739.00537,142.49318,704.0,120.0
23_S03_c010_377.jpg,23,S03,c010,377,786.3429,105.27696,846.737797,142.669065,816.0,123.0
42_S03_c010_377.jpg,42,S03,c010,377,671.92395,98.01462,740.1333,142.36206299999998,706.0,120.0
23_S03_c010_378.jpg,23,S03,c010,378,785.30444,105.60349,845.291623,142.852048,815.0,124.0
42_S03_c010_378.jpg,42,S03,c010,378,673.6553,97.75107,740.97201,142.222475,707.0,119.0
23_S03_c010_379.jpg,23,S03,c010,379,784.10095,105.972466,844.104124,143.124802,814.0,124.0
42_S03_c010_379.jpg,42,S03,c010,379,676.47986,97.67435,741.432985,141.90244,708.0,119.0
23_S03_c010_380.jpg,23,S03,c010,380,782.4039,105.88083,842.632294,142.80688600000002,812.0,124.0
42_S03_c010_380.jpg,42,S03,c010,380,680.0041,98.03727,742.73945,142.26889,711.0,120.0
23_S03_c010_381.jpg,23,S03,c010,381,780.9693,105.878555,840.612366,142.951265,810.0,124.0
42_S03_c010_381.jpg,42,S03,c010,381,681.1726,97.21135,744.033013,142.52481,712.0,119.0
23_S03_c010_382.jpg,23,S03,c010,382,780.6566,106.925606,842.0522900000001,142.891831,811.0,124.0
42_S03_c010_382.jpg,42,S03,c010,382,683.09235,97.58263,745.188114,142.274677,714.0,119.0
23_S03_c010_383.jpg,23,S03,c010,383,779.16876,107.77749,839.3822,142.90166,809.0,125.0
42_S03_c010_383.jpg,42,S03,c010,383,684.7546,97.32153,746.291343,142.28789999999998,715.0,119.0
23_S03_c010_384.jpg,23,S03,c010,384,777.9388,108.56461,839.5027650000001,142.64517,808.0,125.0
42_S03_c010_384.jpg,42,S03,c010,384,685.80865,97.711876,747.3833569999999,142.38295,716.0,120.0
23_S03_c010_385.jpg,23,S03,c010,385,775.87744,107.86581,834.82666,142.750568,805.0,125.0
42_S03_c010_385.jpg,42,S03,c010,385,686.3313,97.55182,748.28638,142.319047,717.0,119.0
23_S03_c010_386.jpg,23,S03,c010,386,775.1713,108.23949,832.84299,142.176044,804.0,125.0
42_S03_c010_386.jpg,42,S03,c010,386,687.29297,96.28994,749.31824,142.19159,718.0,119.0
23_S03_c010_387.jpg,23,S03,c010,387,768.6298,111.83337,828.748147,139.513355,798.0,125.0
42_S03_c010_387.jpg,42,S03,c010,387,691.3802,95.01275,754.8795299999999,142.23674,723.0,118.0
23_S03_c010_388.jpg,23,S03,c010,388,763.11066,112.682205,817.2581200000001,137.922546,790.0,125.0
42_S03_c010_388.jpg,42,S03,c010,388,694.63776,93.790794,759.19062,142.419601,726.0,118.0
42_S03_c010_389.jpg,42,S03,c010,389,699.0796,93.77573,763.60096,140.954105,731.0,117.0
42_S03_c010_390.jpg,42,S03,c010,390,701.8991,92.639404,768.06707,141.293457,734.0,116.0
42_S03_c010_391.jpg,42,S03,c010,391,705.2613,91.07199,773.2685,141.53758,739.0,116.0
42_S03_c010_392.jpg,42,S03,c010,392,707.4764,90.47403,772.5057,141.219773,739.0,115.0
42_S03_c010_393.jpg,42,S03,c010,393,708.2455,89.48536,773.663286,141.31444,740.0,115.0
42_S03_c010_394.jpg,42,S03,c010,394,709.4304,89.13817,781.30583,141.195528,745.0,115.0
42_S03_c010_395.jpg,42,S03,c010,395,712.0161,85.80139,784.7335700000001,141.33789,748.0,113.0
42_S03_c010_396.jpg,42,S03,c010,396,713.4764,84.309074,787.092794,141.80699099999998,750.0,113.0
42_S03_c010_397.jpg,42,S03,c010,397,715.75116,83.32322,790.076355,141.891465,752.0,112.0
42_S03_c010_398.jpg,42,S03,c010,398,715.91034,82.56605,790.106324,141.649157,753.0,112.0
42_S03_c010_399.jpg,42,S03,c010,399,713.1864,80.485916,790.7696500000001,141.70597800000002,751.0,111.0
42_S03_c010_400.jpg,42,S03,c010,400,714.8114,81.57784,791.70465,142.813153,753.0,112.0
42_S03_c010_401.jpg,42,S03,c010,401,713.425,81.57081,793.3526099999999,141.86059699999998,753.0,111.0
52_S03_c010_401.jpg,52,S03,c010,401,1545.5009,122.58785,1579.903244,202.80049,1562.0,162.0
42_S03_c010_402.jpg,42,S03,c010,402,713.30664,80.72238,793.65741,141.529295,753.0,111.0
52_S03_c010_402.jpg,52,S03,c010,402,1531.7162,120.94548,1579.952162,208.771865,1555.0,164.0
42_S03_c010_403.jpg,42,S03,c010,403,715.4721,80.74551,794.04449,141.976475,754.0,111.0
52_S03_c010_403.jpg,52,S03,c010,403,1519.4895,105.1952,1581.100096,212.28244,1550.0,158.0
42_S03_c010_404.jpg,42,S03,c010,404,720.01715,81.76572,793.99719,142.00728,757.0,111.0
52_S03_c010_404.jpg,52,S03,c010,404,1506.233,102.53771,1581.171354,216.85103,1543.0,159.0
42_S03_c010_405.jpg,42,S03,c010,405,721.54706,82.09698,794.468325,142.013125,758.0,112.0
52_S03_c010_405.jpg,52,S03,c010,405,1492.1799,109.85076,1580.34921,224.73345999999998,1536.0,167.0
42_S03_c010_406.jpg,42,S03,c010,406,720.99,82.82155,794.63136,142.380388,757.0,112.0
52_S03_c010_406.jpg,52,S03,c010,406,1478.9315,106.56317,1579.08018,227.95015999999998,1529.0,167.0
42_S03_c010_407.jpg,42,S03,c010,407,721.54785,82.24954,795.29309,142.492918,758.0,112.0
52_S03_c010_407.jpg,52,S03,c010,407,1468.487,107.24373,1579.7139300000001,230.865495,1524.0,169.0
42_S03_c010_408.jpg,42,S03,c010,408,722.0659,82.619995,795.6104560000001,142.600035,758.0,112.0
52_S03_c010_408.jpg,52,S03,c010,408,1454.838,106.956635,1581.00353,233.593995,1517.0,170.0
42_S03_c010_409.jpg,42,S03,c010,409,722.3435,83.40146,795.9111899999999,142.917848,759.0,113.0
52_S03_c010_409.jpg,52,S03,c010,409,1446.0488,107.23219,1580.97092,238.80864,1513.0,173.0
42_S03_c010_410.jpg,42,S03,c010,410,722.33655,83.292145,795.9187,143.20398,759.0,113.0
52_S03_c010_410.jpg,52,S03,c010,410,1433.707,110.73928,1580.73971,242.42144000000002,1507.0,176.0
42_S03_c010_411.jpg,42,S03,c010,411,720.6157,82.47551,795.864846,143.425812,758.0,112.0
